geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
88338,-26.977188674727195,-48.64359305004133,balneario camboriu,SC
88339,-26.99428355218896,-48.64849402761269,balneario camboriu,SC
88340,-27.024092828642537,-48.65014201544432,camboriu,SC
88341,-27.03336198054413,-48.651254921493205,camboriú,SC
88343,-27.037543149475347,-48.63989654070586,camboriu,SC
88345,-27.031411966847713,-48.66140345205394,camboriu,SC
88347,-27.034452,-48.66295274999999,camboriu,SC
88348,-27.001867914675422,-48.65649054750297,camboriu,SC
88349,-26.983667448869287,-48.68195989671969,camboriu,SC
88350,-27.098303887180645,-48.91703554256308,brusque,SC
88351,-27.08572007826817,-48.915225947568295,brusque,SC
88352,-27.0802953347388,-48.893049691384654,brusque,SC
88353,-27.123951821906935,-48.91266839617876,brusque,SC
88354,-27.108832310337963,-48.92802784169937,brusque,SC
88355,-27.07274768060452,-48.90654560731973,brusque,SC
88356,-27.069071387758797,-48.867741676236406,brusque,SC
88357,-27.154015694510655,-48.900329334494415,brusque,SC
88358,-27.15797714723383,-48.93176567276828,brusque,SC
88359,-27.143863729700307,-48.95995049999999,brusque,SC
88360,-27.08573224324064,-48.976804621467736,guabiruba,SC
88370,-26.890706548832252,-48.65136153015745,navegantes,SC
88371,-26.871921847826194,-48.68414806651487,navegantes,SC
88372,-26.83751570797685,-48.63443820842002,navegantes,SC
88373,-26.84735674377221,-48.658564650275665,navegantes,SC
88374,-26.796715654230418,-48.755833222647915,navegantes,SC
88375,-26.880396034621768,-48.6520579309275,navegantes,SC
88380,-26.765559766575542,-48.67944725376772,balneário piçarras,SC
88385,-26.790714198403236,-48.63378488330969,penha,SC
88390,-26.64316060183339,-48.68786092554536,barra velha,SC
88395,-26.604306283304375,-48.78665426879177,são joão do itaperiú,SC
88400,-27.41646293067314,-49.600912418870514,ituporanga,SC
88405,-26.44999999999993,-50.83332999999993,rio bonito,SC
88407,-27.58966827946609,-49.54953716620344,chapadao do lageado,SC
88410,-27.420973204164167,-49.78344578639111,atalanta,SC
88420,-27.409470858984125,-49.82925728772372,agrolandia,SC
88430,-27.531153262426578,-49.69761589168614,petrolândia,SC
88440,-27.490665534492283,-49.4215748684387,imbuia,SC
88443,-27.39077657518821,-49.36163480433705,vidal ramos,SC
88445,-27.50666492563758,-49.28715177988768,leoberto leal,SC
88450,-27.70038715184692,-49.33455382403194,alfredo wagner,SC
88460,-27.5855751725652,-48.98431990665409,angelina,SC
88470,-27.672857289001023,-49.01255880594737,rancho queimado,SC
88475,-27.903387818207825,-49.12831521990524,anitapolis,SC
88485,-27.89612499191092,-48.93047703312428,sao bonifacio,SC
88490,-27.967982288743094,-48.680847136996434,paulo lopes,SC
88495,-28.029840261509012,-48.6232941268394,garopaba,SC
88501,-27.81777800017045,-50.33059873285502,lages,SC
88502,-27.814399784898164,-50.323939916036736,lages,SC
88503,-27.82638353170368,-50.328594571325546,lages,SC
88504,-27.821606285460756,-50.343999047810016,lages,SC
88505,-27.80865955536962,-50.34604696354118,lages,SC
88506,-27.806876387039065,-50.33234635001274,lages,SC
88508,-27.80555362484626,-50.31449881585658,lages,SC
88509,-27.817725177334733,-50.311517570623295,lages,SC
88511,-27.831652627531888,-50.31498267346643,lages,SC
88512,-27.837490227451084,-50.34066564800334,lages,SC
88513,-27.84747748496056,-50.355471953866285,lages,SC
88514,-27.824842754789643,-50.36201009631179,lages,SC
88516,-27.803590329176522,-50.368566901448084,lages,SC
88517,-27.762056178972756,-50.33548754711226,lages,SC
88519,-27.784586205522537,-50.31212637572854,lages,SC
88520,-27.79554311878931,-50.30742347154164,lages,SC
88521,-27.78287383749783,-50.292329655430336,lages,SC
88523,-27.80593889895158,-50.30401899985162,lages,SC
88524,-27.7960229686364,-50.28832349999999,lages,SC
88525,-27.81283184432133,-50.28750227704974,lages,SC
88526,-27.82618518981439,-50.30727323631116,lages,SC
88535,-27.585562066449157,-50.364042657792815,correia pinto,SC
88538,-27.742061732346265,-49.94526826921005,bocaina do sul,SC
88540,-27.503689746785994,-50.11722226650586,otacilio costa,SC
88543,-27.92642921055197,-50.09927729304443,painel,SC
88545,-27.579508031252377,-50.15808900903711,palmeira,SC
88548,-27.936775105088387,-50.510473904828416,capao alto,SC
88550,-27.475347584091644,-50.37835008023754,ponte alta,SC
88570,-27.65982068518517,-50.58088961769776,sao jose do cerrito,SC
88580,-27.899350119811643,-50.75836558732806,campo belo do sul,SC
88585,-27.796919018896357,-50.8741195091567,cerro negro,SC
88590,-27.686808990362785,-51.12964451633576,anita garibaldi,SC
88598,-27.633472727096983,-51.33719194954232,celso ramos,SC
88600,-28.291279682975215,-49.93386339935043,sao joaquim,SC
88625,-27.954029737438198,-49.87613575563435,urupema,SC
88640,-28.339616435838085,-49.625039787642606,bom jardim da serra,SC
88650,-27.99544410364515,-49.58536681150653,urubici,SC
88658,-27.8630417624844,-49.7821597975163,rio rufino,SC
88680,-27.79789379933342,-49.48775057441647,bom retiro,SC
88701,-28.48623921288013,-49.00875831764675,tubarao,SC
88702,-28.491920437759433,-49.02350688535539,tubarao,SC
88703,-28.53195829087078,-49.059055823475134,tubarao,SC
88704,-28.47725964965606,-49.01259975164869,tubarao,SC
88705,-28.479850176250736,-48.99729201710646,tubarao,SC
88706,-28.482116065987665,-48.98413399113841,tubarao,SC
88708,-28.465857,-49.024419320745736,tubarao,SC
88710,-28.557488882551624,-49.147124932393524,treze de maio,SC
88715,-28.622748386275823,-49.024816766594256,jaguaruna,SC
88717,-28.668165117918342,-49.108677123276436,sangao,SC
88720,-28.43576428384711,-49.18521123820162,pedras grandes,SC
88725,-28.493609999999933,-49.220279999999946,azambuja,SC
88730,-28.32819939742141,-49.177507854489534,sao ludgero,SC
88735,-28.32819800695047,-49.05724554734975,gravatal,SC
88740,-28.260902392709987,-49.01829671962727,armazem,SC
88745,-28.44405682909559,-48.95570224613484,capivari de baixo,SC
88750,-28.27442835161582,-49.16592232031496,braco do norte,SC
88760,-28.137686359661693,-49.11092861492637,rio fortuna,SC
88763,-28.039489406624,-49.12656295455006,santa rosa de lima,SC
88765,-28.166286809287776,-48.97853845650907,sao martinho,SC
88770,-28.34217697438836,-48.81823827929912,imarui,SC
88780,-28.23919513267532,-48.67329713366172,imbituba,SC
88790,-28.479076566630944,-48.78236159501343,laguna,SC
88798,-28.38832670449332,-48.87285916212948,pescaria brava,SC
88801,-28.67704762856801,-49.37000157852023,criciuma,SC
88802,-28.682688590576102,-49.37063059310332,criciuma,SC
88803,-28.692235613332493,-49.37207843602944,criciuma,SC
88804,-28.688320378887568,-49.38665228867994,criciúma,SC
88805,-28.69170133750452,-49.40473712740207,criciuma,SC
88806,-28.696649559126264,-49.42636195465656,criciuma,SC
88807,-28.701524733659557,-49.43544383648063,criciúma,SC
88808,-28.70312524698382,-49.45408947961069,criciuma,SC
88809,-28.68168059745865,-49.38696373896198,criciúma,SC
88810,-28.666646422877257,-49.38523603542879,criciuma,SC
88811,-28.673806446600004,-49.360605189567615,criciuma,SC
88812,-28.78472526014988,-49.36544452947014,criciuma,SC
88813,-28.678706392843587,-49.34051559127768,criciúma,SC
88814,-28.7693645420287,-49.40812520783725,criciuma,SC
88815,-28.69240613432724,-49.34797134011996,criciuma,SC
88816,-28.71787715305679,-49.36218401727514,criciúma,SC
88817,-28.67356661094456,-49.41761598361268,criciúma,SC
88818,-28.664709632722307,-49.42308736922854,criciuma,SC
88819,-28.64483031369705,-49.433748464499175,criciuma,SC
88820,-28.71446764355558,-49.29936630175703,içara,SC
88828,-28.826063947641963,-49.22862805074014,balneario rincao,SC
88830,-28.652805,-49.2088778036435,morro da fumaca,SC
88835,-28.601645997220583,-49.24656641244125,estacao cocal,SC
88840,-28.522729999999967,-49.320551887913226,urussanga,SC
88845,-28.599088228681374,-49.32508685085059,cocal do sul,SC
88850,-28.750423004813257,-49.473424031613064,forquilhinha,SC
88860,-28.596822898084397,-49.428096173531046,sideropolis,SC
88862,-28.51009244167485,-49.45871204872325,treviso,SC
88865,-28.63990308182,-49.500268119588874,nova veneza,SC
88868,-28.660121135002758,-49.465480705487,nossa senhora de caravaggio,SC
88870,-28.357636847029433,-49.288007151003185,orleans,SC
88880,-28.391026854689265,-49.396865005459915,lauro muller,SC
88890,-28.186647986900372,-49.21396161241119,grão pará,SC
88900,-28.93541547192668,-49.48326775943217,ararangua,SC
88901,-28.941620889157768,-49.497129769764996,ararangua,SC
88902,-28.96693773405048,-49.51624491050956,ararangua,SC
88904,-28.953827006992686,-49.49935817992322,araranguá,SC
88905,-28.94458270110152,-49.4829148105977,ararangua,SC
88906,-28.939176657590124,-49.46879331664003,ararangua,SC
88910,-29.022749718494445,-49.60485206483155,ararangua,SC
88911,-28.938644897579543,-49.37060077338521,araranguá,SC
88914,-28.985695993067623,-49.41822720081998,balneario arroio do silva,SC
88915,-28.86090111569957,-49.45248490505554,maracana,SC
88920,-28.831913323844148,-49.632958637333786,meleiro,SC
88923,-28.899945513324457,-49.54701568750369,sapiranga,SC
88925,-28.800858313022623,-49.71786236535152,morro grande,SC
88930,-28.92645923549318,-49.67864903170359,turvo,SC
88934,-28.677712894943163,-49.10966127783367,morro chato,SC
88935,-28.97052097105565,-49.63820715911049,ermo,SC
88940,-28.832402880297145,-49.846291961438936,timbe do sul,SC
88950,-28.99719078599148,-49.759170261605576,jacinto machado,SC
88955,-29.15863259689907,-49.58567288227981,balneario gaivota,SC
88960,-29.1098271817944,-49.63539099211336,sombrio,SC
88965,-29.135811687177593,-49.71569213505043,santa rosa do sul,SC
88970,-29.22356704766134,-49.80740077352151,sao joao do sul,SC
88980,-29.32215004190755,-49.723190336884706,passo de torres,SC
88990,-29.19579249186556,-49.9510032870999,praia grande,SC
89010,-26.92251784762537,-49.06526575674312,blumenau,SC
89012,-26.910042153922117,-49.07446664209314,blumenau,SC
89015,-26.90756122970117,-49.04255812377123,blumenau,SC
89016,-26.91076651438352,-49.09323843202645,blumenau,SC
89020,-26.929592671311717,-49.05643853645892,blumenau,SC
89021,-26.93922900711143,-49.06441266305016,blumenau,SC
89022,-26.94710750346245,-49.07080747654224,blumenau,SC
89023,-26.95326593390459,-49.07650314283121,blumenau,SC
89025,-26.96569513032433,-49.05880667444286,blumenau,SC
89026,-26.96908877448399,-49.07623407230649,blumenau,SC
89027,-26.99416421246177,-49.08303237572855,blumenau,SC
89030,-26.896663623925207,-49.08217870217236,blumenau,SC
89031,-26.8891082725944,-49.10169233026521,blumenau,SC
89032,-26.903765201287182,-49.13849515882208,blumenau,SC
89035,-26.90611142408682,-49.088533432136906,blumenau,SC
89036,-26.917182292793306,-49.094416550377964,blumenau,SC
89037,-26.90704998773481,-49.099408203537905,blumenau,SC
89040,-26.922242249131052,-49.12122417923141,blumenau,SC
89041,-26.913287765071942,-49.112965752157066,blumenau,SC
89042,-26.91152768840888,-49.13089409728674,blumenau,SC
89045,-26.926617368443072,-49.11478264365945,blumenau,SC
89046,-26.932991050654184,-49.1421017828207,blumenau,SC
89048,-26.913571480985645,-49.10539684456696,blumenau,SC
89050,-26.913463496393312,-49.060936726503854,blumenau,SC
89051,-26.899879047832012,-49.059225159548944,blumenau,SC
89052,-26.890476164428648,-49.07396272009348,blumenau,SC
89053,-26.8774271673496,-49.0820058388828,blumenau,SC
89055,-26.880882690514674,-49.062226748532986,blumenau,SC
89056,-26.87353053344107,-49.06985844240867,blumenau,SC
89057,-26.87106242714524,-49.05591327658828,blumenau,SC
89058,-26.856708787527463,-49.04912194463037,blumenau,SC
89060,-26.848706661604872,-49.073364991383514,blumenau,SC
89062,-26.826463522450236,-49.08428078559065,blumenau,SC
89063,-26.799631803192344,-49.08417439262063,blumenau,SC
89065,-26.87268922448468,-49.10517326458904,blumenau,SC
89066,-26.851605831525216,-49.10491296533608,blumenau,SC
89068,-26.81878410518652,-49.09111816964597,blumenau,SC
89069,-26.79356751967201,-49.092656585240434,blumenau,SC
89070,-26.8760337388077,-49.126927740292366,blumenau,SC
89072,-26.88057195542148,-49.16324256555642,blumenau,SC
89074,-26.85423171352153,-49.15051375374337,blumenau,SC
89075,-26.725352021528877,-49.06738270123697,blumenau,SC
89080,-26.903921790744334,-49.24009350826047,indaial,SC
89082,-26.89246229244563,-49.24741706645431,indaial,SC
89083,-26.890935960545868,-49.26376348341272,indaial,SC
89084,-26.87936070796826,-49.239508909783126,indaial,SC
89085,-26.861984760397497,-49.22885071564944,indaial,SC
89086,-26.898515737541032,-49.224875160934516,indaial,SC
89087,-26.91291964308109,-49.22590810357352,indaial,SC
89095,-26.723652823274207,-49.06940786592604,blumenau,SC
89107,-26.732420030876902,-49.17153019712432,pomerode,SC
89108,-26.610226807673037,-49.00580655761185,massaranduba,SC
89110,-26.92668106366873,-48.966152829112346,gaspar,SC
89111,-26.900274352731948,-49.00719065973726,gaspar,SC
89112,-26.941020188301678,-48.960932977558,gaspar,SC
89113,-26.922420879593936,-48.65187215848226,gaspar,SC
89114,-26.93732780326718,-48.93871513383137,gaspar,SC
89115,-26.912453380358706,-48.93603342228193,luiz alves,SC
89116,-26.92053015182197,-48.9602841812377,gaspar,SC
89117,-26.846731824251172,-49.03081517651177,gaspar,SC
89118,-26.830338522839867,-49.03364788311288,gaspar,SC
89120,-26.825253513481073,-49.26977078427555,timbo,SC
89121,-26.741103106733505,-49.27503770325039,rio dos cedros,SC
89124,-26.78297729687528,-49.36345329844252,benedito novo,SC
89126,-26.7171807673294,-49.48572999999993,doutor pedrinho,SC
89128,-26.71322615247039,-48.91172199590658,luiz alves,SC
89130,-26.89367823982581,-49.23995157769379,indaial,SC
89135,-27.03626993006849,-49.387449607347705,apiuna,SC
89136,-26.907814984792267,-49.3645971471255,rodeio,SC
89138,-26.957851993623358,-49.37789162476192,ascurra,SC
89140,-27.057758960699346,-49.5221629352333,ibirama,SC
89143,-27.0390914217913,-49.587787070964424,dalbergia,SC
89145,-26.958301835340304,-49.629128489241445,jose boiteux,SC
89148,-26.88273719461048,-49.83694099999997,vitor meireles,SC
89150,-27.047876466553888,-49.621919945914655,presidente getulio,SC
89155,-26.986123635082937,-49.72406260355751,dona emma,SC
89157,-26.92382327643088,-49.79045816392109,witmarsum,SC
89160,-27.21540783319318,-49.64128007016929,rio do sul,SC
89161,-27.19465237718564,-49.6003723462092,rio do sul,SC
89162,-27.181701,-49.60511959227316,rio do sul,SC
89163,-27.204278605603346,-49.65556758164393,rio do sul,SC
89164,-27.218889371227363,-49.651784772112826,rio do sul,SC
89165,-27.23160193724413,-49.65262361714452,rio do sul,SC
89167,-27.223895173884802,-49.64053013188883,rio do sul,SC
89170,-27.22103264021336,-49.730773103309744,laurentino,SC
89172,-27.25718293710992,-49.93290710994233,pouso redondo,SC
89176,-27.30236992566755,-49.794194594221246,trombudo central,SC
89178,-27.36210390823111,-49.88341491021862,braço do trombudo,SC
89180,-27.19530304415389,-49.79488911048617,rio do oeste,SC
89182,-27.17117193597462,-49.54087634185354,lontras,SC
89184,-27.277942536509297,-49.38817244438349,presidente nereu,SC
89186,-27.31554216482416,-49.637074887917166,aurora,SC
89188,-27.268396239578813,-49.71089644888763,agronomica,SC
89190,-27.117117463708173,-50.00016695458925,taio,SC
89194,-27.200486702543984,-50.06852786676062,mirim doce,SC
89196,-26.981132732801512,-50.00597759159519,salete,SC
89198,-26.94824031882291,-50.13890381934749,rio do campo,SC
89199,-26.778947654118483,-50.00674105232601,santa terezinha,SC
89201,-26.301306467943903,-48.84788541423399,joinville,SC
89202,-26.312850471002328,-48.84329211226844,joinville,SC
89203,-26.314289402446736,-48.85567980314792,joinville,SC
89204,-26.287216554532893,-48.85128463059032,joinville,SC
89205,-26.30319338773156,-48.82481579309248,joinville,SC
89206,-26.301077363271894,-48.81591182657508,joinville,SC
89207,-26.32238680534501,-48.82952916902304,joinville,SC
89208,-26.342732052871103,-48.83280141771018,joinville,SC
89209,-26.354770575076454,-48.81440699999999,joinville,SC
89210,-26.333538885551757,-48.83676323036527,joinville,SC
89211,-26.332242200981113,-48.849008880661074,joinville,SC
89212,-26.34469907216227,-48.84956075256638,joinville,SC
89213,-26.33391437427145,-48.86934211990017,joinville,SC
89214,-26.327037478215686,-48.87983368887412,joinville,SC
89215,-26.334723612032946,-48.90393599191724,joinville,SC
89216,-26.29799024889898,-48.86741761651691,joinville,SC
89217,-26.286651094839186,-48.872781699622045,joinville,SC
89218,-26.27296463617987,-48.86074316985976,joinville,SC
89219,-26.25449284184933,-48.86998345885509,joinville,SC
89220,-26.270250228561927,-48.88175308312654,joinville,SC
89221,-26.280338950603,-48.83977517638064,joinville,SC
89222,-26.26765613849616,-48.846362877604,joinville,SC
89223,-26.254870345495984,-48.84205774493623,joinville,SC
89224,-26.26398024091118,-48.805319320338384,joinville,SC
89225,-26.25005904355409,-48.80569442922272,joinville,SC
89226,-26.236677546750506,-48.81674939326094,joinville,SC
89227,-26.275084889534888,-48.818922635091496,joinville,SC
89228,-26.280899829897173,-48.79971481418431,joinville,SC
89229,-26.321810563419696,-48.81575749785762,joinville,SC
89230,-26.33221182876639,-48.805224200040406,joinville,SC
89231,-26.34874035498297,-48.78971606564138,joinville,SC
89232,-26.35743732001268,-48.831305124200895,joinville,SC
89233,-26.36871081552325,-48.84208703107746,joinville,SC
89234,-26.34623066472387,-48.77199444240867,joinville,SC
89235,-26.36851704302037,-48.82609338885283,joinville,SC
89237,-26.287298999999997,-48.90578199091118,joinville,SC
89239,-26.20392120520617,-48.907543699024174,joinville,SC
89240,-26.243743866157825,-48.62541642824716,sao francisco do sul,SC
89245,-26.404043466370574,-48.7570362127667,araquari,SC
89246,-26.54564059808763,-48.71313610731941,itapocu,SC
89247,-26.45880634222582,-48.6160028522912,balneario barra do sul,SC
89248,-26.03298226016748,-48.85280588459688,garuva,SC
89249,-26.07483669051065,-48.6100456306269,itapoa,SC
89251,-26.488910860667115,-49.08117169900166,jaragua do sul,SC
89252,-26.48405532361937,-49.10003033218905,jaragua do sul,SC
89253,-26.49829725770384,-49.106287758179974,jaragua do sul,SC
89254,-26.47105406997643,-49.11402375,jaragua do sul,SC
89255,-26.47122175783341,-49.09408294235393,jaragua do sul,SC
89256,-26.481041085463534,-49.06152026337365,jaragua do sul,SC
89257,-26.450108312269272,-49.05045477852548,jaragua do sul,SC
89258,-26.49114527840596,-49.05336001987973,jaragua do sul,SC
89259,-26.49959038145424,-49.085686888496156,jaragua do sul,SC
89260,-26.513059089197395,-49.1332504561429,jaraguá do sul,SC
89261,-26.533661713799262,-49.13176450628329,jaraguá do sul,SC
89262,-26.527149698408248,-49.13460623539922,jaragua do sul,SC
89264,-26.543868276155596,-49.15230164211716,jaragua do sul,SC
89265,-26.459465289027385,-49.16846329545841,jaragua do sul,SC
89266,-26.43506032721377,-49.15176841287427,jaragua do sul,SC
89267,-26.3680779572137,-49.124754780050736,jaraguá do sul,SC
89270,-26.47332828846994,-48.993546216409186,guaramirim,SC
89275,-26.408991234394627,-49.071408534895774,schroeder,SC
89278,-26.434478786713424,-49.24415354006455,corupa,SC
89280,-26.248715831129484,-49.38109694172174,sao bento do sul,SC
89281,-26.242663067703127,-49.370355253437836,sao bento do sul,SC
89282,-26.229892660230355,-49.34815856410104,sao bento do sul,SC
89283,-26.24326971994961,-49.34884360761878,sao bento do sul,SC
89284,-26.214385237042926,-49.383403152125396,sao bento do sul,SC
89285,-26.215364935059903,-49.40447556493525,sao bento do sul,SC
89286,-26.217423826197727,-49.41512584875232,sao bento do sul,SC
89287,-26.23975841364137,-49.39511621816024,sao bento do sul,SC
89288,-26.231962655399936,-49.41207887277734,sao bento do sul,SC
89289,-26.246241786416064,-49.452837101732115,sao bento do sul,SC
89290,-26.266465579850465,-49.371313994078136,sao bento do sul,SC
89291,-26.276940505126902,-49.393731689385724,sao bento do sul,SC
89292,-26.27957078220213,-49.374465874595806,sao bento do sul,SC
89294,-26.165793237875505,-49.38125002841902,campo alegre,SC
89295,-26.25475620797562,-49.52001574607904,rio negrinho,SC
89300,-26.123674541686302,-49.81032689962253,mafra,SC
89340,-26.339635194698968,-49.90768934624812,itaiopolis,SC
89370,-26.404127078677305,-50.14408904247691,papanduva,SC
89380,-26.461246714827233,-50.22924214140511,monte castelo,SC
89384,-26.45557110565639,-50.23906174613877,residencia fuck,SC
89400,-26.250362486521276,-51.081736197071294,porto uniao,SC
89410,-26.600313318739357,-50.071490249842384,santa cruz do timbo,SC
89420,-26.47318341250447,-51.15177049752468,matos costa,SC
89430,-26.602931196443897,-51.099089272478885,calmon,SC
89440,-26.242088774017898,-50.79687410479671,irineópolis,SC
89460,-26.179891095307784,-50.39253696099769,canoinhas,SC
89478,-26.275634242157587,-50.464652081622035,bela vista do toldo,SC
89480,-26.36690875135288,-50.32706713519048,major vieira,SC
89490,-26.11863682105902,-50.30809091227157,tres barras,SC
89500,-26.777641623537995,-51.011379524916656,cacador,SC
89501,-26.799257698818757,-51.00120023381567,cacador,SC
89503,-26.783892459388756,-51.02106865078717,caçador,SC
89504,-26.775999414373253,-51.02999507881762,caçador,SC
89505,-26.768787393582762,-51.033573858544976,cacador,SC
89506,-26.76582257431367,-51.01785656032888,cacador,SC
89507,-26.771838952821486,-51.00330926505484,caçador,SC
89509,-26.781600114077598,-50.989306764184605,cacador,SC
89510,-26.788090831899673,-50.99411950441272,cacador,SC
89511,-26.793397891095932,-50.98513791708994,cacador,SC
89515,-26.93244610079021,-50.69225421149889,lebon regis,SC
89518,-26.855912252440515,-51.37545811192968,macieira,SC
89520,-27.290209139974166,-50.57755286955393,curitibanos,SC
89530,-27.17475931860278,-50.80620482468309,frei rogerio,SC
89533,-27.26333341010921,-50.44280643519456,sao cristovao do sul,SC
89535,-27.16482234814201,-50.46882327962236,ponte alta do norte,SC
89540,-26.963053307360244,-50.41918180236228,santa cecília,SC
89545,-26.617323576492552,-50.67379530713771,timbó grande,SC
89550,-26.895270545456505,-51.07466434105359,rio das antas,SC
89555,-26.93998450514357,-51.11094481666518,rio das antas,SC
89558,-27.001624153002236,-51.238826914259896,iomere,SC
89560,-27.005188244285076,-51.15097028519262,videira,SC
89570,-27.046192334059697,-51.23030094668022,pinheiro preto,SC
89580,-27.027124581798635,-50.92092091976821,fraiburgo,SC
89590,-26.929853706585888,-51.33544039939242,arroio trinta,SC
89595,-26.906637571059548,-51.40626817890611,salto veloso,SC
89600,-27.172498703589294,-51.507759828899495,joacaba,SC
89609,-27.13134622429004,-51.468406830568966,luzerna,SC
89610,-27.174125551868297,-51.49286469226232,herval d'oeste,SC
89613,-27.2767032838312,-51.44342934150337,erval velho,SC
89618,-27.220027113229918,-50.97792940681971,monte carlo,SC
89620,-27.39942978092588,-51.22591999999997,campos novos,SC
89633,-27.45488473993472,-51.55255683868314,zortéa,SC
89634,-27.31098553818499,-50.83785811993386,brunopolis,SC
89636,-27.610873471330965,-51.023894362548106,abdon batista,SC
89638,-27.493043742323152,-50.97777249455896,vargem,SC
89640,-27.089981091148097,-51.3676508689043,ibicare,SC
89642,-27.101201496156765,-51.24728313275705,tangara,SC
89650,-26.99928007635342,-51.410128308017846,treze tilias,SC
89652,-27.181012887997156,-51.238494535530236,ibiam,SC
89654,-26.999167452324645,-51.55481816011602,agua doce,SC
89660,-27.263693768064865,-51.563670628841216,lacerdopolis,SC
89663,-27.331104850110073,-51.60296274019184,ouro,SC
89665,-27.34671815906337,-51.60764795863166,capinzal,SC
89667,-27.420601740754705,-51.77518425842071,piratuba,SC
89669,-27.4048764383492,-51.77644290831424,ipira,SC
89670,-27.070830127131842,-51.65947671964456,catanduvas,SC
89675,-27.00275908813238,-51.743518922627814,vargem bonita,SC
89677,-27.172606711997798,-51.735928642465936,jabora,SC
89680,-27.023832625552217,-51.89870431101511,irani,SC
89683,-26.872026783872,-52.01549107967847,ponte serrada,SC
89687,-26.781084536767292,-52.05791832270381,passos maia,SC
89690,-26.86174958630595,-52.15356294525512,vargeao,SC
89694,-26.852821124877458,-52.26212558275211,faxinal dos guedes,SC
89700,-27.230716271639896,-52.025158822344615,concordia,SC
89701,-27.22121303442656,-52.02330227758006,concordia,SC
89703,-27.22221655069137,-52.03654371070262,concórdia,SC
89705,-27.23161667930701,-52.0429239846784,concordia,SC
89707,-27.23666692429857,-52.03794078946991,concordia,SC
89708,-27.242938486498204,-52.03098548230448,concordia,SC
89709,-27.24188004293014,-52.024525595673104,concordia,SC
89710,-27.238866849187385,-52.022277,concordia,SC
89711,-27.23047039028129,-52.00532985537679,concordia,SC
89712,-27.242713353432748,-51.95350321923911,concordia,SC
89713,-27.19024224888888,-51.93892681726039,concordia,SC
89730,-27.432055717994512,-51.90643774802432,alto bela vista,SC
89735,-27.05190374892221,-52.08577013050033,lindoia do sul,SC
89740,-27.158335852102432,-52.14376974344008,arabuta,SC
89745,-27.22250367205878,-51.80731879198501,presidente castello branco,SC
89750,-27.37277285216888,-51.906158571803935,peritiba,SC
89760,-27.27491547117632,-52.34918126376069,ita,SC
89765,-27.255730105672143,-52.4997044822799,paial,SC
89770,-27.158462774770612,-52.314493882321536,seara,SC
89778,-27.07486092689343,-52.45605512898442,arvoredo,SC
89780,-27.051009908039248,-52.33698881729697,xavantina,SC
89790,-27.076272923087508,-52.136707353876076,ipumirim,SC
89801,-27.100587030327254,-52.60942365241503,chapeco,SC
89802,-27.103506331089,-52.619950634941524,chapeco,SC
89803,-27.09664082216037,-52.63092342669069,chapeco,SC
89804,-27.079602066764803,-52.63007268837272,chapeco,SC
89805,-27.07954411230609,-52.61476275,chapeco,SC
89806,-27.095138196083894,-52.5935115072626,chapecó,SC
89809,-27.09846151897588,-52.6725849806615,chapecó,SC
89810,-27.068338469553996,-52.63523768576187,chapeco,SC
89812,-27.113575477467897,-52.60262941323455,chapeco,SC
89813,-27.135027062927797,-52.60057100800561,chapeco,SC
89814,-27.117367490182403,-52.61584193835235,chapeco,SC
89815,-27.119849084617865,-52.62382857198303,chapeco,SC
89817,-27.13216835934245,-52.77653549317325,guatambu,SC
89818,-26.94116626653139,-52.81329830796565,nova itaberaba,SC
89819,-26.98539863732414,-52.60344937499999,cordilheira alta,SC
89820,-26.876633645777773,-52.40544207814198,xanxere,SC
89824,-26.734159431290017,-52.39024293725593,bom jesus,SC
89825,-26.960096646351325,-52.532331772801456,xaxim,SC
89828,-26.857914551758288,-52.56659110262859,lajeado grande,SC
89830,-26.567881340281684,-52.32894694878951,abelardo luz,SC
89832,-26.6345321521065,-52.45439181916321,ipuacu,SC
89834,-26.69261390873094,-52.3093658286476,ouro verde,SC
89835,-26.560937326635337,-52.5316233779434,sao domingos,SC
89837,-26.51197406846876,-52.66907658962485,coronel martins,SC
89838,-26.455383086222255,-52.68693389389033,galvao,SC
89839,-26.39585188441069,-52.73062080595278,jupiá,SC
89840,-26.907419642154565,-52.70335031300283,coronel freitas,SC
89843,-26.881176350357954,-52.859690841023195,águas frias,SC
89845,-26.7650301592966,-52.85299780698108,união do oeste,SC
89848,-26.720442237317865,-52.858627486177255,jardinopolis,SC
89850,-26.728697069578963,-52.718967060011785,quilombo,SC
89854,-26.633139749999998,-52.674935778603086,santiago do sul,SC
89855,-26.740829606080755,-52.96699016665216,sul brasil,SC
89856,-26.656465182152075,-52.89438290462409,irati,SC
89859,-26.648309389181858,-52.79355772331774,formosa do sul,SC
89860,-26.802889672227636,-52.62655234729679,marema,SC
89862,-26.724308263126765,-52.55984993309607,entre rios,SC
89865,-26.9029749670836,-52.90577946044,nova erechim,SC
89868,-26.926186804554,-53.0053913685851,saudades,SC
89870,-26.847474339865226,-52.98703084893266,pinhalzinho,SC
89871,-26.72240747952932,-53.04487814738476,serra alta,SC
89872,-26.775218142040735,-53.054565854537486,modelo,SC
89874,-26.767435213108254,-53.18069621309408,maravilha,SC
89875,-26.689125680339632,-53.15727653821709,tigrinhos,SC
